Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,AE_01,AE_02,AE_05,AE_07,Age,Audio_Name,BAIS-V_01,BAIS-V_02,BAIS-V_03,BAIS-V_04,BAIS-V_05,BAIS-V_06,BAIS-V_07,BAIS-V_08,BAIS-V_09,BAIS-V_10,BAIS-V_11,BAIS-V_12,BAIS-V_13,BAIS-V_14,classical,Condition_Id,confidence,conscientious,edm,EM_04,end_BAISC,end_BAISV,end_pause,example_confidence,experimental,Gender,Grow_up_country,Hearing_impairments,hunger,Informed_consent,Mother_tongue,MT_01,MT_02,MT_03,MT_06,MT_07,Musicornot,new_test_input,new_test_para,No_Prolific,noise,open1,open10,open2,open3,open4,open5,open6,open7,open8,open9,others_do,others_do_yes,others_dont,others_dont_yes,PA_04,PA_08,Place_of_residence,pop,prolific_id,rock,SA_01,SA_02,SA_03,SA_04,SA_05,SA_06,similarity,start_BAISC,start_BAISV,start_pause,stim_name,stress,top40,wear_headphones,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
1133078,6,8,Similarity1,1,Rating,3,"","","","","",M_asian_guitar1.mp3M_dundun6M.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,7,39,Similarity1,1,Rating,3,"","","","","",M_dubstep.mp3M_asian_guitar1.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,8,91,Similarity1,1,Rating,3,"","","","","",M_oriental.mp3M_mugam.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,9,11,Similarity1,1,Rating,3,"","","","","",M_bahriyya.mp3M_electro_string.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,10,29,Similarity1,1,Rating,3,"","","","","",M_blues_guitar3.mp3M_kiva_nariako.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,11,104,Similarity1,1,Rating,3,"","","","","",M_zapateada_criollo.mp3M_christmas.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,12,22,Similarity1,1,Rating,3,"","","","","",M_bilal.mp3M_blues_guitar1.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,13,45,Similarity1,1,Rating,3,"","","","","",M_electro.mp3M_bahriyya.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,14,14,Similarity1,1,Rating,3,"","","","","",M_beats_experimental1.mp3M_flamenco_guitar.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",11,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,15,64,Similarity1,1,Rating,3,"","","","","",M_indian_vina2.mp3M_kiva_nariako.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,16,26,Similarity1,1,Rating,3,"","","","","",M_blues_guitar1.mp3M_indian_vina2.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,17,6,Similarity1,1,Rating,3,"","","","","",M_asian_flute.mp3M_meditation.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,18,31,Similarity1,1,Rating,3,"","","","","",M_cana_verde.mp3M_blues_guitar3.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,19,105,Similarity1,1,Rating,3,"","","","","",M_zapateada_criollo.mp3M_kiva_nariako.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",51,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,20,32,Similarity1,1,Rating,3,"","","","","",M_cana_verde.mp3M_jazzy_guitar1.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,21,19,Similarity1,1,Rating,3,"","","","","",M_bells.mp3M_beats_experimental2.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,22,51,Similarity1,1,Rating,3,"","","","","",M_flamenco_guitar.mp3M_bells.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,23,70,Similarity1,1,Rating,3,"","","","","",M_kiva_nariako.mp3M_latin_guitar.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,24,24,Similarity1,1,Rating,3,"","","","","",M_bilal.mp3M_piano_noise.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,25,67,Similarity1,1,Rating,3,"","","","","",M_jazzy_guitar1.mp3M_indian_vina2.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,26,71,Similarity1,1,Rating,3,"","","","","",M_latin_guitar.mp3M_apocalyptic_guitar.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,27,10,Similarity1,1,Rating,3,"","","","","",M_bahriyya.mp3M_beats_experimental1.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,28,78,Similarity1,1,Rating,3,"","","","","",M_mawal_ma_raqsa.mp3M_dubstep.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",11,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
1133078,29,79,Similarity1,1,Rating,3,"","","","","",M_mawal_ma_raqsa.mp3M_mariposa.mp3,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37,"","","","","","","",Chrome,127.0.0.0 Safari/537.36,true,2e33ef41c62074fe92422a8c6f8a6b3d,5f95fdc2cb09494b31528d18,2024-08-20T12:51:56.056Z,2024-08-20 13:51:56+01,971222,S1,1,1133078,59.52380952381049,Sim1,1,691a1c3c1d7830019714ce7ac65e74cf,2024-08-20T12:13:06.975Z,2024-08-20 13:12:52+01,"",1,1,3.629711751662967,3.796708185164962
